ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
2128,B,Ship,3,1,236,2,high,M,2,3949,1
3788,F,Ship,3,4,245,4,low,M,9,4139,0
5667,A,Ship,5,3,280,4,medium,F,4,5192,0
9409,D,Ship,5,5,222,6,low,M,1,1962,0
902,F,Ship,5,3,208,3,medium,M,35,3884,1
1757,C,Road,3,1,262,2,low,F,28,2940,1
8231,C,Flight,5,1,266,3,low,M,8,4786,1
8128,B,Ship,4,5,248,2,medium,M,10,4366,1
7011,A,Ship,3,3,249,3,low,M,10,5184,0
10353,A,Ship,3,2,214,2,medium,F,9,4512,0
5017,D,Ship,2,3,198,2,medium,F,6,1730,1
10533,A,Road,5,2,146,2,low,M,2,4075,0
3107,C,Ship,4,2,175,3,medium,F,34,1005,1
5296,B,Ship,3,4,169,3,low,F,4,5716,0
6309,A,Flight,7,5,260,4,low,F,3,1930,1
9759,A,Ship,4,2,202,3,medium,M,7,5821,0
2721,A,Road,4,3,210,3,low,M,3,2742,1
5578,B,Ship,3,1,242,6,low,M,10,5493,1
2275,D,Ship,5,2,157,2,low,M,32,1497,1
4251,A,Flight,5,4,194,5,low,M,8,4038,1
4536,F,Flight,5,3,198,3,low,F,6,5061,1
3696,F,Flight,3,1,129,3,medium,M,9,5296,1
8206,B,Road,4,5,177,3,medium,M,7,4031,1
10006,B,Flight,3,1,199,3,high,M,3,5127,0
3848,F,Flight,4,3,206,4,low,M,1,4596,1
6702,F,Road,4,1,272,4,high,M,1,5597,0
7107,A,Road,5,4,243,5,low,F,5,1118,0
5787,A,Ship,6,5,269,4,low,M,5,1264,1
7275,A,Flight,5,2,248,2,low,F,10,4813,0
8184,F,Ship,5,3,246,2,medium,F,1,4533,0
7911,A,Ship,4,4,254,3,low,M,7,5637,0
10487,C,Ship,6,4,206,5,medium,F,10,1680,0
5569,D,Ship,4,1,211,3,high,M,5,5757,1
1267,D,Ship,4,2,221,2,low,F,13,3097,1
6715,D,Flight,3,2,168,4,low,F,1,4184,1
1150,B,Ship,4,2,193,2,high,F,48,2371,1
9345,A,Ship,4,1,253,3,medium,F,9,5502,1
6088,B,Ship,5,5,208,2,medium,M,8,5321,0
2150,F,Ship,6,1,142,5,low,F,30,1464,1
8393,C,Ship,3,5,238,2,high,M,5,4052,0
2582,F,Road,4,3,162,2,medium,F,58,1708,1
7431,A,Ship,3,5,201,2,medium,M,2,4440,0
9152,F,Ship,6,2,286,4,medium,M,6,1556,1
3473,C,Ship,5,4,134,3,medium,M,4,4908,0
1228,B,Road,3,4,200,3,medium,F,49,2942,1
6616,B,Ship,6,5,266,4,low,M,8,1709,0
9143,C,Ship,5,5,223,5,medium,M,8,1132,0
6655,D,Ship,3,5,202,2,medium,M,3,5746,1
5789,C,Ship,5,3,220,6,medium,F,6,1830,1
8449,D,Ship,5,1,267,3,low,M,7,5789,1
759,A,Ship,2,5,192,6,low,F,41,2673,1
5878,B,Road,4,3,207,4,low,M,5,5008,1
4455,A,Ship,3,1,171,2,medium,F,7,4010,1
9165,A,Road,4,2,232,5,medium,M,3,1197,0
690,F,Flight,3,5,138,3,low,F,37,1266,1
2623,D,Ship,5,3,149,3,medium,F,43,1005,1
8950,B,Ship,5,1,241,3,low,M,7,5342,0
1855,D,Ship,4,5,238,10,medium,M,38,3556,1
8601,A,Ship,6,5,287,4,low,M,8,1465,0
1326,F,Ship,4,3,286,5,low,M,37,2938,1
740,F,Ship,3,2,241,3,low,M,22,3030,1
3755,C,Ship,5,1,111,4,high,F,2,5978,1
10653,A,Ship,3,2,143,4,low,F,3,5845,0
9325,D,Flight,6,1,191,5,low,M,8,5156,1
8727,A,Ship,3,4,254,3,high,M,4,5830,1
10788,F,Ship,4,2,169,3,medium,F,7,1897,0
8401,D,Ship,5,1,150,4,low,F,1,5098,0
4027,D,Ship,2,1,166,3,medium,F,8,4255,1
1157,C,Ship,4,5,262,3,medium,F,38,3139,1
5615,C,Flight,3,2,257,5,low,M,5,4130,1
1149,A,Ship,3,1,140,2,medium,F,55,1339,1
2265,A,Ship,4,5,155,4,high,F,48,1972,1
8604,F,Ship,6,5,308,4,low,M,4,1202,0
2464,B,Flight,5,5,216,6,low,M,54,2075,1
5484,F,Flight,3,4,252,4,low,F,10,5495,0
4355,C,Ship,5,3,198,4,medium,M,2,5316,0
10351,D,Ship,5,2,241,2,medium,F,2,5448,0
6048,F,Ship,6,3,295,5,low,M,4,1392,0
6565,D,Road,5,3,257,5,medium,F,3,1953,0
9605,C,Flight,4,2,134,3,medium,F,1,4064,1
3076,B,Ship,4,4,182,2,low,F,13,3332,1
4841,C,Ship,6,4,260,5,medium,M,2,4687,1
4476,F,Ship,2,2,278,2,medium,F,9,4318,0
7788,F,Road,4,4,246,3,medium,M,5,5029,1
2123,C,Ship,3,4,181,2,medium,F,45,3448,1
4590,F,Ship,5,5,106,5,medium,F,4,4410,1
9038,F,Flight,4,5,187,2,low,M,6,4316,1
6104,F,Ship,3,3,133,3,low,M,5,5937,0
9158,F,Road,6,4,287,4,medium,F,10,1811,1
6384,F,Ship,6,5,261,5,low,M,1,5442,0
2817,A,Ship,4,2,262,2,low,F,37,3523,1
8643,A,Flight,4,5,273,5,low,M,2,1441,0
10883,C,Ship,5,2,244,2,medium,F,4,4992,1
9002,F,Ship,3,3,200,3,low,M,3,5739,0
569,C,Ship,3,3,205,5,medium,M,35,2988,1
1281,A,Ship,3,4,179,3,high,M,57,1582,1
5081,C,Flight,5,3,217,2,low,F,4,5588,0
1355,C,Road,3,1,182,3,medium,F,40,3536,1
583,D,Ship,2,5,144,3,medium,M,61,1313,1
5592,F,Road,2,3,201,3,medium,M,5,5733,1
7033,D,Ship,6,2,232,3,medium,F,7,5219,1
5447,C,Ship,4,1,236,3,low,F,4,4248,0
8593,D,Ship,4,1,167,4,high,M,7,5264,0
4533,A,Flight,4,5,140,3,low,F,7,5383,0
4244,F,Flight,4,2,151,2,medium,M,6,4987,0
4497,A,Road,4,2,223,4,low,M,2,5709,0
4446,F,Ship,2,4,107,4,high,F,4,4451,1
3197,C,Ship,5,2,206,4,low,M,5,1149,0
2840,F,Ship,4,1,177,2,low,F,22,1698,1
8739,A,Ship,4,3,196,3,medium,F,8,5541,0
10017,A,Flight,3,5,184,3,medium,F,9,4969,0
4752,F,Ship,2,4,167,2,medium,M,1,4344,0
9077,C,Ship,3,2,209,3,medium,M,5,4999,0
85,D,Ship,4,5,197,2,medium,F,40,2710,1
7771,D,Ship,4,1,187,2,low,M,5,5691,0
10514,F,Ship,3,4,205,3,low,F,7,4490,0
9525,A,Ship,3,5,258,3,low,F,5,4494,0
8318,F,Ship,5,3,245,5,low,F,10,1112,0
2786,F,Ship,5,3,149,7,medium,F,51,1425,1
3108,F,Ship,3,5,213,2,low,F,39,2857,1
3356,F,Ship,2,4,162,3,high,F,2,5893,1
9379,D,Ship,4,4,167,4,low,M,2,5908,1
10727,C,Ship,5,1,219,5,low,M,8,1419,1
1110,F,Flight,4,3,143,2,high,M,39,1727,1
10698,F,Flight,2,5,157,3,medium,F,4,4888,0
1433,C,Ship,7,2,229,3,low,F,43,1793,1
7554,F,Ship,3,3,168,2,low,F,10,4583,1
9813,A,Ship,4,3,253,3,low,F,5,5703,0
8783,C,Flight,3,2,273,3,high,M,8,5754,1
10709,C,Ship,5,1,262,5,medium,F,9,1893,0
5574,F,Ship,5,1,120,3,low,M,7,4381,1
2114,F,Ship,6,4,164,5,low,M,20,1555,1
4771,D,Road,4,5,180,3,medium,F,1,5088,0
75,A,Ship,6,1,238,6,low,F,13,2442,1
4225,D,Road,2,4,246,2,medium,M,1,5374,1
9505,D,Ship,4,4,251,3,medium,F,9,5350,1
1449,A,Ship,5,3,177,3,low,F,1,1916,1
7166,F,Ship,7,5,289,4,low,F,5,1864,1
8281,D,Ship,5,4,266,3,low,M,2,5260,1
5544,F,Ship,5,3,193,5,medium,M,3,5888,0
501,A,Ship,3,4,212,2,low,M,33,2021,1
4961,C,Ship,2,4,158,5,medium,F,2,4303,1
7241,C,Road,4,5,148,3,high,F,6,5473,1
9839,C,Road,5,5,203,4,low,M,6,4557,1
4897,D,Ship,3,1,264,4,low,M,10,4265,0
7625,C,Ship,5,1,210,2,low,M,2,4079,1
483,A,Ship,3,3,220,7,low,M,25,2141,1
853,D,Ship,3,2,149,4,medium,F,21,1636,1
156,F,Ship,5,1,114,4,low,F,47,1443,1
10979,C,Ship,4,1,253,5,low,F,2,1362,0
2524,B,Ship,5,5,133,10,medium,M,9,1724,1
9459,A,Flight,5,1,271,5,low,M,4,1353,0
1251,A,Ship,4,4,192,4,medium,F,46,3599,1
7422,F,Ship,7,5,278,4,low,M,1,1210,0
1975,D,Ship,5,3,242,3,low,M,58,3411,1
7178,F,Ship,4,1,254,5,low,F,7,1003,0
2608,B,Flight,3,2,218,3,medium,F,52,2149,1
6831,A,Road,7,1,275,4,medium,M,7,1754,0
5053,D,Road,4,1,133,2,medium,M,1,5274,1
7805,C,Flight,3,3,244,4,medium,M,10,5181,0
6217,D,Ship,6,3,292,4,low,F,8,1434,0
3452,F,Ship,3,2,213,3,medium,M,10,5993,1
4994,F,Ship,3,5,268,3,low,F,6,5603,0
9796,B,Ship,5,4,222,2,high,M,8,4996,1
10271,C,Flight,4,5,157,3,medium,M,10,5898,1
4285,D,Ship,5,5,165,4,medium,F,3,4242,0
677,C,Road,4,5,189,2,low,F,15,2457,1
10303,D,Ship,3,2,161,3,medium,M,2,4174,1
5806,B,Ship,3,3,178,3,low,M,3,5396,1
824,F,Flight,5,3,178,2,medium,F,60,1830,1
304,B,Ship,4,3,222,2,medium,M,55,3833,1
9947,C,Ship,7,3,262,4,low,F,1,1384,1
10840,B,Flight,4,3,148,3,medium,M,8,4240,1
10734,F,Ship,5,1,251,6,low,F,5,1827,0
10515,A,Ship,4,1,225,3,medium,M,9,4242,1
10075,D,Ship,4,3,136,4,low,M,10,5911,0
5284,B,Ship,6,4,292,4,medium,F,7,1094,1
4402,B,Ship,4,3,218,2,low,F,7,4423,0
5870,F,Road,5,2,164,2,medium,M,8,5717,0
4222,B,Road,3,2,239,2,low,F,3,5099,1
7827,A,Ship,4,2,136,4,medium,M,9,5038,0
10470,F,Ship,4,2,262,6,medium,F,4,1644,1
4335,A,Ship,5,2,152,3,low,F,2,4172,0
8811,A,Ship,4,4,266,7,medium,F,10,5901,0
2539,D,Ship,4,4,209,6,low,M,62,3532,1
9470,F,Flight,4,4,137,3,medium,F,8,4066,1
9734,F,Flight,5,2,251,2,low,M,2,4245,1
3670,B,Ship,3,3,198,2,low,M,8,4620,1
4484,F,Ship,5,3,243,3,medium,F,10,4524,1
9138,F,Ship,3,5,219,6,low,M,1,1394,0
8786,F,Ship,3,1,151,3,low,F,7,4072,0
9036,F,Road,5,5,210,3,medium,M,8,5906,1
1490,F,Road,3,1,268,3,medium,M,3,3040,1
4496,F,Road,5,5,132,3,low,M,5,4195,1
8278,B,Ship,3,1,224,3,low,F,1,4862,1
880,B,Ship,5,2,244,3,low,M,8,3571,1
6748,B,Ship,4,2,266,3,medium,F,2,5252,1
10900,B,Ship,2,1,229,3,medium,M,9,5075,0
8709,A,Ship,3,3,225,3,medium,F,7,4961,1
8324,F,Ship,5,1,267,5,medium,F,3,1194,1
10140,F,Flight,4,5,258,5,low,M,3,1162,0
7814,F,Flight,4,1,240,3,low,F,4,4787,0
9463,D,Flight,3,5,206,4,low,M,6,5038,0
6144,F,Road,4,3,243,4,low,F,9,4811,0
3400,B,Road,3,4,213,3,low,F,5,4535,1
10860,F,Ship,3,1,125,3,medium,M,9,5489,0
6990,F,Flight,3,1,187,2,low,F,8,4292,1
2242,B,Ship,4,1,151,2,low,M,42,1367,1
3668,F,Ship,4,4,184,3,medium,F,2,4124,1
5948,F,Ship,4,1,269,2,medium,F,8,4930,0
8837,C,Ship,6,4,258,4,low,M,9,1104,0
7686,F,Flight,6,1,201,4,low,F,5,4592,1
3072,F,Ship,3,2,238,2,low,M,19,2196,1
6386,F,Ship,3,4,269,2,low,F,8,5294,1
3193,D,Ship,4,5,273,3,medium,M,2,4374,0
4030,B,Ship,4,1,209,2,low,F,10,5066,0
10513,D,Ship,4,5,226,2,low,M,10,4706,1
3418,B,Road,5,3,194,4,low,F,2,5396,0
1976,F,Ship,3,1,187,2,high,M,56,3774,1
2060,F,Flight,5,2,265,3,medium,F,33,2734,1
5934,F,Ship,3,1,183,2,medium,F,10,4598,0
1977,A,Ship,4,3,162,3,low,M,53,1194,1
107,C,Ship,3,1,238,3,low,M,17,2624,1
5307,A,Ship,4,4,252,3,medium,M,1,5676,1
9072,F,Ship,3,1,159,3,low,F,3,5044,0
2922,F,Ship,3,1,257,2,medium,M,37,3517,1
2053,D,Flight,3,5,162,2,low,M,28,1948,1
3462,F,Ship,3,3,144,2,low,M,6,5994,1
5399,C,Ship,4,3,279,6,medium,M,2,5405,0
5163,A,Ship,3,3,273,2,medium,F,7,5491,0
5356,B,Flight,4,1,231,3,medium,M,2,4940,0
7953,A,Flight,6,5,276,4,low,M,9,1319,0
8618,F,Road,5,2,254,6,low,F,5,1951,0
9147,A,Ship,4,3,225,5,medium,F,6,1573,0
3558,F,Flight,4,5,214,2,low,M,8,4512,0
8938,B,Ship,6,4,296,4,medium,M,5,1782,1
5449,D,Ship,6,4,157,6,low,F,9,5354,1
9117,A,Ship,3,3,205,3,high,M,1,5851,1
2185,D,Road,3,2,204,2,medium,F,35,2090,1
4966,B,Ship,4,4,193,3,medium,M,8,4715,1
2672,F,Ship,4,3,233,2,medium,F,47,3606,1
4028,F,Ship,4,5,249,2,medium,F,10,4562,0
3735,A,Ship,4,5,185,3,low,F,2,4336,1
6230,F,Ship,6,3,278,4,medium,M,4,1716,0
6160,B,Road,3,4,153,2,medium,M,5,4023,1
4348,B,Ship,3,5,155,4,low,M,6,5386,0
7897,D,Ship,3,3,242,3,medium,F,8,5915,1
4554,F,Ship,6,3,244,4,low,F,5,1668,1
7536,F,Flight,4,2,270,3,medium,F,4,5566,0
4610,F,Ship,3,2,197,3,medium,F,3,4491,0
6258,F,Ship,6,2,292,4,low,F,2,1565,0
607,D,Ship,4,5,178,3,low,F,48,1819,1
9908,F,Ship,3,1,243,3,medium,M,6,5371,0
1423,D,Ship,4,3,186,3,low,F,25,3851,1
8434,B,Ship,3,2,256,3,low,M,1,4932,0
5413,D,Ship,3,2,177,4,low,F,3,5527,0
6393,A,Ship,3,1,146,2,medium,F,8,5375,0
6965,C,Road,2,4,108,5,high,M,5,4874,1
782,F,Ship,2,4,122,2,low,F,32,1213,1
8397,A,Ship,3,3,239,2,medium,F,2,5625,0
7796,F,Road,3,1,160,2,low,F,10,5642,1
3908,F,Ship,3,1,229,3,low,M,5,4971,1
6689,C,Road,3,1,236,6,medium,F,10,4858,0
5876,F,Road,4,3,176,2,low,F,6,5149,1
6588,F,Flight,6,1,254,4,medium,F,3,1488,1
9996,F,Road,6,4,272,2,low,M,7,4145,0
1984,B,Ship,3,4,234,2,medium,M,52,3543,1
3417,A,Road,3,4,148,4,medium,F,9,5301,0
1183,D,Ship,3,3,140,2,medium,M,55,1847,1
10886,F,Ship,4,4,177,5,medium,M,7,4070,1
1714,B,Ship,4,2,200,3,medium,M,45,2486,1
8868,F,Ship,4,5,246,5,low,F,2,1024,1
111,A,Road,3,1,158,2,low,M,2,1284,1
8377,D,Ship,4,5,248,4,low,F,2,4427,0
8400,F,Ship,5,1,139,3,medium,F,1,5953,1
7668,F,Flight,7,2,272,4,medium,F,8,1816,0
5625,A,Flight,5,3,143,2,medium,M,5,5612,1
6481,D,Ship,5,4,222,3,medium,F,10,4663,0
4315,D,Ship,2,1,147,3,low,M,3,4120,1
6113,C,Ship,4,1,225,2,medium,F,10,4577,1
2180,F,Road,6,2,181,4,high,F,6,3003,1
9668,F,Ship,4,5,251,5,medium,F,6,1434,0
2895,A,Ship,3,4,98,2,low,F,32,1539,1
3730,B,Ship,4,3,146,3,low,F,8,5673,1
1834,B,Ship,3,5,245,4,high,F,26,2072,1
9994,B,Road,5,2,271,4,low,F,4,4066,0
1692,F,Ship,4,2,189,3,medium,M,6,3671,1
4493,C,Ship,4,4,252,4,medium,F,4,4832,0
9148,B,Ship,6,3,296,4,medium,M,7,1515,0
3159,A,Flight,4,2,159,5,low,F,4,5547,1
9398,F,Ship,6,4,286,4,medium,F,1,1539,1
4210,B,Ship,5,4,252,3,medium,M,6,5221,0
10884,F,Ship,3,4,181,4,medium,F,3,5163,1
10862,F,Ship,4,1,145,3,medium,F,7,4386,1
6195,A,Ship,5,2,173,4,high,F,9,4307,0
1677,A,Ship,3,4,240,2,medium,F,2,3729,1
7378,B,Road,3,5,166,2,medium,M,6,4523,1
9180,F,Flight,5,3,218,6,low,F,6,1519,1
10755,A,Ship,5,5,227,5,medium,M,5,1186,0
2372,F,Ship,4,5,152,3,medium,M,25,1222,1
3056,F,Ship,4,2,247,5,medium,F,17,3630,1
1257,A,Ship,2,2,180,3,low,M,33,1217,1
3041,C,Ship,3,2,149,3,medium,F,64,1920,1
2313,A,Road,4,4,184,3,high,F,27,3967,1
5780,F,Ship,6,3,272,4,low,M,5,1355,1
9968,F,Ship,5,4,266,2,medium,M,1,5494,0
8495,C,Flight,3,2,251,2,medium,F,4,4074,0
1408,B,Ship,4,4,185,3,low,M,13,2080,1
4990,B,Ship,2,4,151,4,low,F,2,1150,0
6247,D,Ship,3,3,126,10,low,M,10,4128,0
9080,F,Ship,3,5,150,10,low,M,2,5042,0
6514,B,Ship,4,2,240,5,medium,M,7,1711,1
6489,A,Ship,3,1,194,3,low,F,1,5566,0
4486,B,Ship,5,3,215,4,low,M,5,5915,1
9802,B,Ship,3,5,192,4,medium,F,7,4741,1
5454,F,Road,4,1,196,5,low,M,7,5380,0
6189,A,Ship,4,4,154,3,low,F,7,4106,1
10885,D,Ship,4,4,221,3,medium,M,5,4024,0
6511,D,Ship,6,2,246,4,medium,M,7,1071,0
3907,D,Ship,4,4,272,5,low,F,3,5243,0
1455,A,Ship,3,5,230,2,low,M,27,3840,1
94,B,Ship,3,3,219,3,medium,F,17,3387,1
5158,B,Ship,4,2,274,2,low,M,10,4361,0
2297,C,Ship,5,1,194,3,medium,F,32,3003,1
10573,D,Ship,5,1,208,2,low,F,9,4887,0
2849,C,Ship,4,2,274,2,medium,M,55,3416,1
9873,A,Flight,3,5,161,3,low,F,4,5629,0
10857,A,Ship,6,5,206,2,low,F,6,5646,1
5801,C,Ship,3,5,183,2,low,M,8,5881,1
9843,A,Road,4,5,155,3,medium,M,3,5939,1
1473,A,Ship,4,3,233,2,low,F,45,2732,1
9323,C,Flight,5,2,159,3,low,M,5,4930,0
3467,C,Ship,4,3,143,3,medium,F,3,5062,1
4949,C,Flight,5,4,275,4,low,F,7,4597,0
5110,B,Ship,5,3,163,6,low,M,6,4349,0
7163,C,Ship,4,3,226,6,medium,M,6,1704,1
2741,C,Flight,3,1,121,5,low,F,60,1577,1
6989,C,Flight,4,5,133,3,high,F,8,5653,1
4182,F,Ship,4,5,169,2,low,F,10,4248,0
3101,C,Ship,5,1,195,3,low,M,37,3690,1
905,C,Ship,5,5,236,3,medium,F,62,3365,1
868,B,Ship,4,3,261,3,low,F,10,2802,1
9268,B,Ship,4,2,145,3,medium,F,7,5823,0
3575,C,Flight,3,3,149,3,medium,F,3,4189,0
5509,D,Ship,6,5,264,4,low,F,4,1822,1
6081,A,Ship,3,1,133,3,medium,M,7,4004,1
9830,F,Ship,5,3,201,6,low,F,3,4025,1
2655,A,Ship,2,5,150,3,low,F,16,1738,1
10947,A,Road,4,2,252,5,medium,M,7,1134,1
10670,F,Road,5,2,221,5,low,F,2,1855,0
5041,D,Ship,7,3,310,4,medium,F,7,1989,0
1253,C,Ship,5,5,226,3,medium,F,65,3840,1
9623,C,Ship,5,2,266,10,high,M,9,4784,1
1071,A,Road,3,4,250,2,high,M,61,3207,1
7233,A,Ship,5,2,174,4,medium,M,8,5627,1
10948,B,Road,4,1,232,5,medium,M,9,1145,0
10091,C,Ship,4,5,141,2,low,M,1,4395,1
3062,F,Ship,3,5,237,4,low,M,28,3903,1
9875,C,Flight,3,3,179,8,high,F,3,5429,1
3922,B,Ship,4,2,261,2,medium,M,7,5764,0
4349,C,Ship,3,2,139,5,low,M,8,4595,0
10626,F,Ship,3,2,228,2,medium,M,2,5640,0
5486,F,Flight,4,5,113,3,medium,F,10,4053,1
1235,C,Flight,2,3,280,4,low,M,17,3555,1
9262,B,Ship,4,3,213,3,medium,M,2,5432,1
8367,A,Flight,5,4,136,4,low,M,9,5469,0
7141,D,Flight,5,5,223,5,medium,F,5,1678,0
2615,C,Flight,5,1,253,5,low,M,31,3836,1
1478,F,Ship,3,3,249,3,low,M,55,3375,1
3268,B,Road,2,3,242,2,medium,F,1,5892,1
1924,B,Flight,4,1,269,3,medium,F,23,3652,1
2214,F,Ship,3,1,256,2,medium,F,63,3046,1
5372,F,Ship,4,2,257,2,low,M,7,5325,1
2949,A,Ship,5,2,198,3,low,F,44,3706,1
4774,B,Road,6,3,274,6,medium,F,1,4632,0
9659,C,Ship,5,4,236,5,low,M,1,1682,0
5116,B,Ship,3,2,207,3,medium,F,1,4369,0
7586,F,Ship,5,5,260,3,medium,M,8,4586,1
1504,B,Flight,5,2,200,2,low,F,2,2075,1
6881,C,Ship,4,4,247,6,low,F,4,1044,0
5286,F,Ship,6,2,304,4,low,F,9,1392,0
6872,F,Ship,5,2,266,5,low,F,10,1274,1
10713,A,Ship,4,2,233,5,low,F,8,1097,0
1342,B,Ship,5,3,201,2,low,M,4,3757,1
10726,B,Ship,5,5,240,5,low,M,8,1750,1
7060,B,Ship,3,4,238,2,low,M,3,4723,0
4155,A,Ship,5,2,258,2,medium,F,4,5965,0
8172,F,Ship,4,2,224,3,low,F,9,4896,0
5125,D,Ship,3,3,154,2,medium,F,1,5746,1
201,A,Ship,2,3,139,3,low,M,9,1471,1
1161,A,Ship,4,5,127,8,low,M,39,1411,1
9155,C,Road,6,5,285,4,medium,F,5,1631,1
8913,A,Flight,5,3,229,5,low,F,1,1196,0
1691,C,Ship,3,4,174,2,medium,M,51,1430,1
130,B,Road,4,5,224,4,medium,M,21,2026,1
5875,D,Road,4,2,202,3,low,M,8,4575,1
8872,B,Ship,5,5,245,5,low,M,10,1289,1
2456,F,Road,3,3,249,2,medium,M,53,2323,1
8753,C,Road,5,1,258,3,high,M,3,4908,0
582,F,Ship,4,2,216,2,medium,F,22,3024,1
6751,D,Ship,2,4,156,3,medium,F,8,5668,1
9396,F,Ship,6,3,255,4,low,M,6,1654,1
6988,B,Flight,3,5,210,3,low,M,6,5566,0
5424,F,Ship,5,3,134,2,low,M,10,5279,1
5760,F,Flight,6,5,268,4,low,F,2,1324,0
9698,F,Ship,6,3,274,4,low,F,5,1452,0
2689,D,Ship,2,2,137,3,low,F,20,1823,1
604,B,Ship,3,1,162,2,low,F,52,1125,1
2613,A,Flight,3,2,149,2,medium,M,37,1699,1
8138,F,Ship,4,5,235,4,medium,M,6,4633,1
3469,D,Ship,4,5,221,3,medium,F,3,4430,1
2612,F,Flight,4,4,221,4,medium,M,14,2932,1
5038,B,Ship,6,2,244,4,medium,F,1,1406,1
9519,A,Ship,3,3,154,4,high,F,2,4921,1
10484,F,Ship,4,2,253,5,medium,F,3,1092,0
2111,C,Ship,4,5,180,3,low,F,24,1513,1
719,C,Ship,4,5,187,2,low,M,44,3218,1
9566,F,Road,4,4,153,2,low,F,8,4248,0
3995,C,Ship,3,3,253,4,low,F,9,4682,1
1292,F,Ship,3,4,212,2,high,M,13,2733,1
8646,F,Flight,4,4,225,5,low,F,1,1476,1
2898,F,Ship,4,1,160,2,high,F,65,1861,1
9373,D,Ship,4,5,271,4,medium,M,9,5057,0
9681,A,Ship,7,3,255,4,medium,F,4,1373,0
7836,F,Ship,3,5,139,2,low,F,6,5181,0
2052,F,Flight,4,5,221,3,low,F,43,3561,1
801,A,Road,5,5,170,2,medium,F,36,1278,1
9678,F,Ship,5,1,275,5,low,F,3,1062,0
6278,F,Road,7,5,296,4,low,M,8,1686,1
9421,D,Ship,6,2,292,4,medium,M,2,1149,1
4614,F,Ship,3,2,142,2,low,M,7,4082,0
9290,F,Road,5,4,274,3,medium,F,1,4030,0
10350,F,Ship,4,4,185,3,low,F,2,5288,1
5416,B,Ship,4,5,157,3,medium,F,2,4343,1
6832,B,Road,5,1,168,2,low,F,10,4240,0
6803,C,Ship,4,2,173,3,high,F,3,5364,0
6170,F,Flight,3,4,172,2,medium,F,5,4647,0
5253,A,Ship,6,5,293,5,low,F,1,1278,0
7513,D,Road,5,2,268,5,medium,F,5,1876,1
6389,C,Ship,4,4,159,3,low,F,1,4194,1
4583,C,Ship,5,1,241,2,medium,F,3,5391,1
1156,B,Ship,4,3,173,2,low,F,10,1179,1
10224,F,Ship,5,3,242,5,low,F,6,1681,0
6102,F,Ship,4,2,195,3,medium,M,8,5198,0
3881,C,Ship,3,2,260,4,high,F,3,4423,0
8193,A,Ship,4,5,201,3,low,M,7,4048,0
4038,F,Ship,5,5,243,6,medium,F,9,4587,0
990,F,Ship,3,2,182,2,low,F,40,2592,1
10247,C,Ship,3,1,259,4,low,F,9,4084,1
2256,F,Ship,4,3,160,2,medium,F,38,1961,1
4566,F,Ship,6,2,282,5,medium,M,5,1818,1
6919,D,Ship,6,1,254,4,medium,F,6,1928,1
5731,D,Road,3,3,183,2,low,M,6,5015,0
6405,A,Ship,3,1,203,3,medium,F,4,4965,0
3882,F,Ship,3,2,157,3,high,F,1,5398,0
7271,C,Flight,4,3,155,3,high,F,2,4534,0
5378,F,Ship,5,1,170,4,high,M,6,5258,1
3951,A,Road,4,3,270,2,low,M,7,5814,0
679,D,Road,3,3,117,3,medium,M,56,1618,1
1563,A,Ship,4,2,136,2,medium,M,19,1387,1
4603,D,Ship,3,3,233,3,low,F,5,4976,1
7944,F,Flight,4,5,173,4,low,M,7,4978,1
10016,F,Flight,3,4,245,2,medium,F,1,4427,0
9744,F,Flight,4,4,146,3,medium,F,6,4672,1
8311,D,Ship,6,3,264,4,medium,M,5,1397,0
355,D,Ship,3,2,132,3,low,F,56,1303,1
9040,B,Flight,2,1,199,2,low,F,10,5345,0
2276,F,Ship,3,1,155,3,low,M,49,1203,1
7421,C,Ship,5,4,263,4,low,F,10,1995,0
5170,B,Ship,4,1,196,3,low,M,4,4634,1
6033,A,Flight,6,3,283,5,medium,M,10,1483,0
8034,F,Ship,5,2,248,5,low,F,3,1046,1
1438,B,Ship,4,3,153,3,medium,M,2,1095,1
724,B,Ship,5,4,140,3,high,F,56,1332,1
3988,B,Flight,3,5,257,2,low,M,2,5251,1
8000,F,Ship,3,2,183,5,low,F,2,1158,1
9882,F,Ship,5,4,267,5,low,M,9,1113,0
10666,B,Road,5,1,241,5,low,F,1,1146,0
1614,F,Ship,4,4,143,8,medium,F,39,1345,1
1559,C,Ship,2,5,177,6,medium,F,41,1772,1
9841,D,Road,3,4,212,3,low,M,6,5935,1
10598,F,Ship,2,2,258,3,medium,F,3,5365,1
6390,F,Ship,4,2,197,2,low,F,1,4977,0
8126,F,Ship,3,1,102,4,medium,F,4,5936,1
4822,B,Ship,6,5,281,4,low,M,8,1241,1
10355,C,Ship,3,1,175,3,low,M,6,4695,0
6851,C,Flight,3,3,180,7,medium,F,4,5068,1
7146,F,Ship,5,4,243,5,low,F,2,1637,0
3901,D,Ship,3,2,220,3,medium,M,8,4148,0
10412,F,Flight,5,1,245,5,low,F,7,1092,0
7741,D,Ship,6,1,254,4,low,F,2,1071,0
3416,F,Road,5,3,234,3,low,M,10,5673,0
